Gene	H37-H37002-BG002179-ar-BG002179.quant.sf	H37-H37002-BG004281-ar-BG004281.quant.sf
FEZF1	0.969297	0.236062
FEZF1-AS1	0.015763	0.085484
FEZF2	0	0
FFAR1	0.036663	0
FFAR2	0.58586	0.063343
FFAR3	0	0.47767
FFAR4	3.367957	3.280686
FGA	0.115608	0.084832
FGB	0	0
FGD1	6.491821	7.116757
FGD2	17.21076	16.319538
FGD3	3.72324	15.743064
FGD4	66.904138	46.933843
FGD5	23.652244	42.827554
FGD5-AS1	2.037653	2.243841
FGD5P1	0.194695	0.211077
FGD6	144.15186	119.409639
FGF1	8.500102	8.094393
FGF10	3.9382	1.863665
FGF10-AS1	0.068631	0
FGF11	2.797012	7.147532
FGF12	1.780182	1.881267
FGF12-AS1	0	0
FGF12-AS2	0	0
FGF12-AS3	0	0
FGF13	9.547742	20.191216
FGF13-AS1	0	0
FGF14	0.267227	1.365724
FGF14-AS1	0	0
FGF14-AS2	0	0
FGF14-IT1	0.024556	0.148514
FGF16	0.476364	0.199956
FGF17	0.169322	0.098606
FGF18	1.637386	6.423245
FGF19	0.573958	0.036166
FGF2	19.203118	2.607374
FGF20	2.079947	5.102724
FGF21	0	0.08462
FGF22	0	0.107779
FGF23	0	0
FGF3	0.51697	0
FGF4	0	0
FGF5	6.649495	0.144384
FGF6	0	0
FGF7	103.111277	89.55756
FGF7P1	0	0
FGF7P2	0	0
FGF7P3	0	1.598382
FGF7P4	0	0
FGF7P5	0	0
FGF7P6	0	0
FGF7P7	0	0
FGF7P8	0.405377	0
FGF8	0.119522	0
FGF9	1.594992	1.661843
FGFBP1	4.256921	1.63005
FGFBP2	0.30166	0.259164
FGFBP3	1.906615	1.220764
FGFR1	252.827905	254.268543
FGFR1OP2	89.727156	67.39704
FGFR1OP2P1	0	0
FGFR2	51.751917	9.140634
FGFR3	6.248712	3.897315
FGFR3P1	0	0
FGFR3P5	0	0
FGFR3P6	0	0
FGFR4	2.484058	8.622893
FGFRL1	91.611247	41.267775
FGG	0	0.043785
FGGY	36.167164	34.328294
FGL1	0.065775	0.13271
FGL2	46.763599	90.069521
FGR	13.077562	9.367784
FH	114.875357	67.280911
FHAD1	6.992457	14.371242
FHAD1-AS1	0.0532	0
FHDC1	5.14007	4.517379
FHIT	4.684102	13.564437
FHL1	188.636611	128.634636
FHL2	93.682881	43.544238
FHL3	35.079266	37.884579
FHL5	22.491057	5.677787
FHOD1	24.265291	28.117396
FHOD3	9.208151	15.768101
FHP1	0.406364	0
FIBCD1	18.92945	4.72826
FIBIN	42.026701	74.753467
FIBP	39.809457	68.728377
FICD	8.431382	8.784055
FIG4	25.561089	23.276517
FIGLA	0.377337	0.112356
FIGN	6.415892	2.624081
FIGNL1	31.503762	40.103177
FIGNL2	0.162706	0.247221
FIGNL2-DT	0	0
FILIP1	41.291051	16.221903
FILIP1L	512.708828	181.32099
FILNC1	0	0
FIP1L1	109.577038	135.378601
FIRRE	0	0
FIS1	69.682874	133.288214
FITM1	0.394343	2.623352
FITM2	7.013815	4.845071
FIZ1	12.369747	14.079054
FJX1	3.981056	5.703509
FKBP10	102.929714	177.010406
FKBP11	77.093223	116.569617
FKBP14	54.275402	64.729596
FKBP14-AS1	0.175962	0.022238
FKBP15	45.226301	59.046653
FKBP1A	125.673735	117.083923
FKBP1AP1	0	0
FKBP1AP2	0	0
FKBP1AP3	0	0
FKBP1AP4	0	0
FKBP1B	6.482014	5.04182
FKBP1BP1	0	0
FKBP1C	0.530559	0.257769
FKBP2	108.261293	144.73874
FKBP3	114.309429	73.799774
FKBP4	32.824825	25.093853
FKBP4P1	0	0
FKBP4P2	0	0
FKBP4P6	0	0
FKBP4P7	0	0
FKBP4P8	0	0
FKBP5	230.315565	56.651933
FKBP6	0	0.311177
FKBP7	69.170732	104.394539
FKBP8	72.549095	102.964733
FKBP9	349.236129	474.626456
FKBP9P1	0.411131	0.242448
FKBPL	4.563266	4.363955
FKRP	10.538627	7.396675
FKTN	53.437214	53.191945
FLACC1	3.102466	3.658712
FLAD1	33.779256	39.996883
FLCN	26.841651	29.78405
FLG	0.207954	0.046545
FLG-AS1	0.662204	1.272053
FLG2	0.03022	0.019705
FLI1	45.893238	76.484047
FLII	130.918859	161.120847
FLJ12825	0	0
FLJ13224	0	0
FLJ16779	0	0
FLJ20021	0.332934	1.689805
FLJ30679	0	0
FLJ31104	0.870709	0.477064
FLJ31356	0	0
FLJ36000	0	0
FLJ37453	0	0.025791
FLJ38576	0	0
FLJ40194	0	0
FLJ40288	0.021545	0
FLJ42393	0.037394	0
FLJ42969	0	0
FLJ43315	0	0
FLJ46284	0.009454	0.01436
FLNA	2725.621191	1969.430655
FLNB	128.696508	162.748547
FLNB-AS1	0.022005	0
FLNC	58.689689	43.230716
FLNC-AS1	0	0
FLOT1	144.706879	153.910921
FLOT2	35.203359	29.954227
FLRT1	0.818008	0.093814
FLRT2	26.357248	55.600897
FLRT3	14.201675	7.142561
FLT1	44.98594	38.099326
FLT1P1	0	0
FLT3	0.798482	1.861142
FLT3LG	5.388346	11.057322
FLT4	9.940836	7.937131
FLVCR1	24.540521	18.520665
FLVCR1-DT	0	0.114776
FLVCR2	7.522088	8.911431
FLYWCH1	23.620888	22.770373
FLYWCH1P1	0.023152	0.035021
FLYWCH2	15.149329	29.784219
FMC1	7.246487	9.87437
FMC1-LUC7L2	9.295394	12.778246
FMN1	201.760666	68.607474
FMN2	4.023593	0.33377
FMN2P1	0	0
FMNL1	19.991542	40.536851
FMNL2	119.355034	88.491173
FMNL3	67.152891	62.693245
FMO1	0.91237	6.455809
FMO10P	0	0
FMO11P	0	0
FMO2	5.807988	5.02528
FMO3	2.479118	21.380871
FMO4	6.963911	7.779384
FMO5	30.476159	27.901477
FMO6P	0	0
FMO7P	0	0
FMO8P	0	0
FMO9P	0	0
FMOD	111.660924	266.961097
FMR1	95.782433	55.776472
FMR1-AS1	0	0
FMR1-IT1	0	0
FMR1NB	0.048166	0.072304
FN1	3728.893438	5509.367033
FN3K	11.05915	11.825284
FN3KRP	25.849759	19.603831
FNBP1	150.126531	116.130834
FNBP1L	62.216603	52.233676
FNBP1P1	0.021593	0.065356
FNBP4	190.959413	129.808446
FNDC1	154.08583	407.453521
FNDC1-IT1	0	0
FNDC10	7.24486	9.354177
FNDC11	0.210487	1.581201
FNDC3A	104.791878	78.77197
FNDC3B	233.095306	316.117894
FNDC3CP	0	0
FNDC4	10.131059	7.077345
FNDC5	0.969588	9.20653
FNDC7	0.066846	0.060851
FNDC8	0	0.050895
FNDC9	0.308485	0.0934
FNIP1	60.250566	38.695211
FNIP2	112.352436	48.440036
FNTA	130.298656	75.388144
FNTAP1	0	0
FNTAP2	0	0
FNTB	11.896746	15.916929
FO082796.1	0	0
FO082814.1	0	0.155888
FO082842.1	0	0
FO393400.1	0.016026	0.04142
FO393401.1	0	0
FO393408.1	0	0
FO393410.1	0	0
FO393411.1	0	0
FO393412.1	0	0
FO393413.1	0	0
FO393414.1	0	0
FO393414.2	0	0
FO393414.3	0	0
FO393415.1	0	0
FO393415.2	0	0
FO393418.1	0	0
FO393419.1	0	0
FO393419.2	0	0
FO393419.3	0	0
FO393422.1	0	0
FO624990.1	0	0
FO680682.1	0	0
FO681491.1	0	0
FO681492.1	1.397794	1.542901
FO681548.1	0	0
FO704657.1	0	0
FOCAD	32.11669	33.264492
FOCAD-AS1	0	0
FOLH1	8.871739	2.645506
FOLH1B	0.022197	0.072105
FOLR1	0.0536	1.780645
FOLR1P1	0	0
FOLR2	11.158904	23.640332
FOLR3	0.120835	0.351882
FOS	302.290402	21.09977
FOSB	179.316981	2.556
FOSL1	18.506456	10.498405
FOSL1P1	1.78415	0.285608
FOSL2	161.090827	166.591174
FOXA1	28.567903	53.760881
FOXA2	18.636336	20.177011
FOXA3	10.43492	6.532774
FOXB1	0	0.109735
FOXB2	0	0
FOXC1	7.887041	12.287669
FOXC2	3.306617	9.661518
FOXC2-AS1	0	0
FOXCUT	0	0
FOXD1	1.455454	4.4372
FOXD1-AS1	0	0
FOXD2	1.10567	1.676261
FOXD2-AS1	0.016751	0
FOXD3	0.540322	0
FOXD3-AS1	0	0
FOXD4	0.136378	0.72526
FOXD4L1	0.270136	0.522446
FOXD4L3	0.513296	0
FOXD4L4	0.153128	0.837471
FOXD4L5	0.135594	0
FOXD4L6	0	0.916431
FOXE1	0.011731	0
FOXE3	0	0
FOXF1	22.983495	1.73032
FOXF2	17.064884	7.317983
FOXG1	0.035203	0
FOXG1-AS1	0	0
FOXH1	0.298448	0.22585
FOXI1	0	0
FOXI2	0.025214	0.076527
FOXI3	0	0
FOXJ1	0.210613	0.024559
FOXJ2	30.671602	20.755097
FOXJ3	195.187208	274.798661
FOXK1	42.113111	51.967388
FOXK2	47.537541	37.477383
FOXL1	6.605614	3.147727
FOXL2	0	0.107996
FOXL2NB	0.019823	0
FOXL3	0	0
FOXM1	17.194613	31.860093
FOXN1	0	0.126803
FOXN2	62.402253	53.920833
FOXN3	107.17371	72.243293
FOXN3-AS1	1.913054	1.136627
FOXN3-AS2	0	0
FOXN3P1	0	0
FOXN3P2	0	0
FOXN4	0.024018	0
FOXO1	111.514417	44.549079
FOXO1B	0	0
FOXO3	35.332677	34.861742
FOXO3B	1.780322	2.108306
FOXO4	14.225071	11.584418
FOXO6	0.897696	0.560085
FOXO6-AS1	0	0
FOXP1	180.614353	186.75075
FOXP1-AS1	0	0
FOXP1-IT1	0	0.017556
FOXP2	27.866484	2.734137
FOXP3	11.044585	46.057245
FOXP4	21.172612	35.73577
FOXP4-AS1	0	0
FOXQ1	76.216163	119.338561
FOXR1	0	0
FOXR2	0	0
FOXRED1	26.731588	37.390935
FOXRED2	6.329907	15.420079
FOXS1	2.224162	37.509382
FP236240.1	0	0
FP236240.2	0	0
FP236240.3	0	0
FP236241.1	1.313411	0.727821
FP236315.1	0	0
FP236315.2	0	0
FP236315.3	0	0
FP236383.1	0	0
FP236383.10	0	0
FP236383.11	0	0
FP236383.12	0	0
FP236383.13	0	0
FP236383.2	0	0
FP236383.3	0.033664	0.342661
FP236383.4	0	0
FP236383.5	9.905395	0
FP236383.6	0	0
FP236383.7	0	0
FP236383.8	0	0
FP236383.9	0	0
FP325313.1	0	0
FP325313.2	0	0
FP325313.3	0	0
FP325317.1	0.282009	0
FP325317.2	0	0.155888
FP325318.1	0	0
FP325330.1	0	0
FP325330.2	0	0
FP325330.3	0	0
FP325331.1	0	0
FP325332.1	0.020992	0.031775
FP326651.1	0	0
FP475955.1	0	0
FP475955.2	0	0
FP475955.3	0	0
FP475955.4	0	0
FP565171.1	0	0
FP565260.1	20.644022	19.479526
FP565260.2	0	0
FP565260.3	6.795987	4.507616
FP565260.4	0	0.187349
FP565260.5	0	0
FP565260.6	28.461707	19.029753
FP671120.1	0	0
FP671120.10	0	0
FP671120.11	0	0
FP671120.2	0	0
FP671120.3	0	0
FP671120.4	0.033664	0.032153
FP671120.5	0	0
FP671120.6	0	8.354036
FP671120.7	0	0
FP671120.8	0	0
FP671120.9	0	0
FP700107.1	0.040491	0
FP700111.1	0	0
FP700111.2	0	0
FP700111.3	0	0
FP885919.1	0	0
FPGS	33.179099	48.020452
FPGT	18.357234	12.192077
FPGT-TNNI3K	2.925097	0.827557
FPR1	22.076702	17.619043
FPR2	6.968086	3.406846
FPR3	53.039052	91.491298
FRA10AC1	7.264087	6.118367
FRAS1	11.711836	5.867165
FRAT1	4.892944	4.051939
FRAT2	11.823281	8.939069
FREM1	21.184232	8.740711
FREM2	0.773841	1.582968
FREM2-AS1	0	0
FREM3	0.011808	0
FRG1	22.730585	23.87191
FRG1-DT	0	0
FRG1BP	5.270566	6.346142
FRG1CP	24.710716	18.198581
FRG1DP	0	0.10271
FRG1EP	0.344871	0.20578
FRG1FP	0.143667	0
FRG1GP	0	0
FRG1HP	1.069602	0.550977
FRG1JP	0.053607	0
FRG1KP	0	0
FRG2	0	0
FRG2B	0	0
FRG2C	0	0
FRG2DP	0	0
FRG2EP	0	0
FRG2FP	0	0
FRG2GP	0	0
FRG2HP	0	0
FRG2IP	0	0
FRG2JP	0	0
FRG2KP	0	0
FRG2LP	0	0
FRG2MP	0	0
FRGCA	0	0
FRK	3.817905	2.974576
FRMD1	0.890731	3.184545
FRMD3	6.438336	7.721734
FRMD4A	46.451166	47.684547
FRMD4B	47.138377	56.036401
FRMD5	6.847397	0.998634
FRMD6	99.97552	86.425993
FRMD6-AS1	0.057231	0.028893
FRMD6-AS2	0	0
FRMD7	0.051457	0.110024
FRMD8	13.750513	18.644358
FRMD8P1	0	0
FRMPD1	1.531084	0.880988
FRMPD2	0	0.070373
FRMPD2B	0	0
FRMPD3	0.291915	0.160129
FRMPD3-AS1	0	0
FRMPD4	0.710299	0.075966
FRMPD4-AS1	0	0
FRRS1	7.022687	7.792388
FRRS1L	2.292031	0.076727
FRS2	59.905729	25.950724
FRS3	1.882723	5.509518
FRY	47.836021	40.012051
FRY-AS1	0.042617	0
FRYL	180.461289	136.400299
FRZB	23.276804	4.883102
FSBP	8.633917	5.887651
FSCB	0.157961	0
FSCN1	49.711484	74.541574
FSCN1P1	0	0
FSCN2	0.843786	1.227306
FSCN3	0.405067	0.221045
FSD1	0.221201	0.129481
FSD1L	30.278552	23.288509
FSD2	0.071787	0.384258
FSHB	0	0
FSHR	0.060229	0
FSIP1	1.433287	0.403353
FSIP2	1.663057	0.232425
FSIP2-AS1	5.288696	2.438028
FSIP2-AS2	0	0
FST	19.842353	14.369195
FSTL1	324.043538	501.425894
FSTL3	55.381693	20.729722
FSTL4	0.094307	0.090249
FSTL5	0.067724	0
FTCD	0.189786	0.489902
FTCD-AS1	0	0
FTCDNL1	3.604119	5.872132
FTH1	2005.658217	2508.732417
FTH1P1	0	0
FTH1P10	1.707653	0.50274
FTH1P11	1.595967	0.706188
FTH1P12	0	0
FTH1P13	0	0
FTH1P14	0.113503	0
FTH1P15	0	0
FTH1P16	2.150342	0.833152
FTH1P19	0.365173	0
FTH1P2	1.19137	0.985282
FTH1P20	0	0
FTH1P21	0	0
FTH1P22	0	0
FTH1P23	0.796861	0.335159
FTH1P24	0	0
FTH1P25	0	0
FTH1P26	0	0
FTH1P27	0.113503	0
FTH1P3	1.24145	0.305507
FTH1P4	0	0
FTH1P5	0	0
FTH1P6	0	0
FTH1P7	0.113334	0.16663
FTH1P8	0.636632	0.186756
FTH1P9	0	0
FTHL17	0	0
FTHL18	0	0
FTL	677.266767	1035.812316
FTLP1	0	0
FTLP10	0	0
FTLP12	0	0
FTLP13	0	0
FTLP14	0	0
FTLP15	0	0
FTLP16	0	0
FTLP17	0	0
FTLP18	0	0
FTLP19	0	0
FTLP2	0	0
FTLP3	0.121724	0
FTLP4	0	0
FTLP5	0	0
FTLP6	0	0
FTLP8	0	0
FTMT	0	0
FTO	145.89955	98.529197
FTOP1	0	0.088718
FTSJ1	53.232264	40.381672
FTSJ3	25.37677	24.256582
FTX	2.846878	1.448525
FUBP1	141.599504	168.770256
FUBP3	77.594422	95.996613
FUCA1	57.0557	68.389423
FUCA1P1	0	0
FUCA2	67.452706	82.41195
FUNDC1	21.621795	23.345023
FUNDC2	63.556062	49.337717
FUNDC2P1	0.107494	0
FUNDC2P2	0	0
FUNDC2P3	0	0
FUNDC2P4	0	0
FUOM	3.306526	6.977121
FURIN	50.670204	49.167556
FUS	608.577455	891.009963
FUT1	3.293195	1.490472
FUT10	21.396178	14.386216
FUT11	74.017745	78.009375
FUT2	20.862486	23.631838
FUT3	43.828419	35.308248
FUT4	26.189541	18.482162
FUT5	0	0
FUT6	14.459144	21.157646
FUT7	0.371528	2.125329
FUT8	75.569378	37.336999
FUT8-AS1	1.117074	0.843257
FUT9	0.009174	0
FUZ	5.773899	2.897063
FXN	67.798034	91.842978
FXNP1	0	0
FXNP2	0.68911	0
FXR1	216.127475	216.642035
FXR2	19.261483	17.97803
FXYD1	5.539887	6.575451
FXYD2	1.702618	0.934163
FXYD3	137.87017	72.655018
FXYD4	0.814549	0
FXYD5	96.219936	173.469001
FXYD6	50.75277	6.712679
FXYD6-FXYD2	0	0
FXYD6P1	0	0
FXYD6P2	0	0
FXYD6P3	0	0
FXYD7	0.077598	0
FYB1	72.450491	150.695988
FYB2	0.039689	0.330527
FYCO1	42.879241	31.039978
FYN	222.76403	186.500639
FYTTD1	107.160282	112.669926
FYTTD1P1	0	0
FZD1	16.675251	19.973511
FZD10	0.376115	0.970332
FZD10-AS1	0	0
FZD2	1.963183	10.187408
FZD3	6.274001	5.031468
FZD4	30.404682	26.620473
FZD4-DT	0	0
FZD5	61.637966	22.489799
FZD6	65.612945	35.338451
FZD7	17.439433	11.210406
FZD8	17.343304	29.172035
FZD9	0.090281	0.109421
FZR1	32.101233	38.608383
G0S2	25.792323	21.947454
G2E3	36.020419	34.867976
G2E3-AS1	0	0
G3BP1	162.444133	156.198517
G3BP1P1	0.940933	0.2447
G3BP2	164.386878	130.648943
G6PC	0.156597	0
G6PC2	0	0
G6PC3	20.912115	43.817967
G6PD	38.797031	65.361089
GAA	20.792664	28.14905
GAB1	68.791524	70.900202
GAB2	40.211666	73.757495
GAB3	18.418663	13.620913
GAB4	0	0
GABARAP	160.748595	143.066641
GABARAPL1	194.24784	94.459394
GABARAPL1-AS1	0	0
GABARAPL2	164.079451	100.335372
GABARAPL3	0.16434	0.319581
GABBR1	60.270831	45.545361
GABBR2	0.298372	0.044247
GABPA	18.65218	17.123183
GABPAP	2.405969	0.508895
GABPB1	48.079377	34.133635
GABPB1-AS1	0.835468	1.628131
GABPB1-IT1	0.080802	0
GABPB2	58.441472	53.995129
GABRA1	0.011104	0
GABRA2	33.618194	0.146365
GABRA3	0	0.078326
GABRA4	0.073888	1.93374
GABRA5	0.098618	0
GABRA6	0	0
GABRB1	0.289649	0.918657
GABRB2	0.410735	0.630454
GABRB3	0.810373	0.123365
GABRD	1.318794	5.225345
GABRE	168.827051	79.976643
GABRG1	0.07641	0
GABRG2	0.356882	0
GABRG3	0.076215	0.141341
GABRG3-AS1	0	0
GABRP	9.785781	3.688856
GABRQ	0.129153	0.05611
GABRR1	0.219982	0.036122
GABRR2	1.929106	1.156024
GABRR3	0	0
GACAT1	0	0
GACAT2	0	0
GACAT3	0	0
GAD1	2.371909	0.299311
GAD2	0.007429	0
GADD45A	34.774414	55.469176
GADD45B	144.067718	51.576865
GADD45G	5.206459	3.189549
GADD45GIP1	5.758295	9.042384
GADL1	0.054238	0.148235
GAGE1	0	0
GAGE10	0	0
GAGE12B	0	0
GAGE12C	0	0
GAGE12D	0	0
GAGE12E	0	0
GAGE12F	0	0
GAGE12G	0	0
GAGE12H	0	0
GAGE12J	0.116939	0
GAGE13	0	0
GAGE2A	0	0
GAGE2E	0	0
GAK	87.713572	93.843523
GAL	2.5802	0.106827
GAL3ST1	2.362233	5.934737
GAL3ST2	8.285745	17.888526
GAL3ST3	0	0
GAL3ST4	14.179488	28.161864
GALC	29.252097	55.714403
GALE	33.804669	61.770094
GALK1	8.28488	9.87974
GALK2	71.173383	34.062994
GALM	15.260635	22.037455
GALNS	34.880464	43.328597
GALNT1	180.17587	479.51379
GALNT10	80.356235	107.977802
GALNT11	72.515999	46.047431
GALNT12	43.03942	34.009899
GALNT13	1.714256	0.708941
GALNT14	2.493996	0.756581
GALNT15	10.90644	8.195515
GALNT16	3.243102	5.623944
GALNT17	3.754126	1.232739
GALNT18	8.968574	7.050905
GALNT2	37.774999	51.022224
GALNT3	75.524575	114.924885
GALNT4	66.211565	40.397037
GALNT5	33.207802	27.180976
GALNT6	27.794568	58.74657
GALNT7	63.116553	58.506741
GALNT8	0.635527	1.005569
GALNT9	0.834256	0.499052
GALNTL5	0.033994	0
GALNTL6	0.356466	0.141718
GALP	0	0
GALR1	0.02556	0
GALR2	0.331448	0
GALR3	0	0
GALT	19.096119	23.446403
GAMT	2.127408	4.805999
GAMTP2	0	0
GAN	34.238567	15.49937
GANAB	135.654769	157.835148
GANC	67.178558	36.396327
GAP43	2.408169	0.94854
GAPDH	208.047944	276.143024
GAPDHP1	0	0
GAPDHP14	0	0
GAPDHP15	0	0
GAPDHP16	0	0
GAPDHP17	0	0
GAPDHP19	0	0
GAPDHP2	0	0
GAPDHP20	0	0
GAPDHP21	0	0
GAPDHP22	0	0
GAPDHP23	0	0
GAPDHP24	0	0
GAPDHP25	0	0
GAPDHP26	0	0
GAPDHP27	0	0.07151
GAPDHP28	0	0
GAPDHP29	0	0
GAPDHP30	0	0
GAPDHP31	0	0
GAPDHP32	0	0.073481
GAPDHP33	0.048045	0
GAPDHP34	0	0
GAPDHP35	0	0
GAPDHP36	0	0
GAPDHP37	0	0
GAPDHP38	0	0
GAPDHP39	0	0
GAPDHP40	0	0
GAPDHP41	0	0
GAPDHP42	0	0
GAPDHP43	0.097429	0
GAPDHP44	0	0
GAPDHP45	0	0
GAPDHP46	0	0
GAPDHP47	0	0
GAPDHP48	0	0
GAPDHP49	0	0
GAPDHP50	0	0
GAPDHP51	0	0
GAPDHP52	0	0
GAPDHP53	0	0
GAPDHP54	0	0
GAPDHP55	0	0
GAPDHP56	0	0
GAPDHP57	0	0
GAPDHP58	0	0
GAPDHP59	0	0
GAPDHP60	0	0
GAPDHP61	0	0
GAPDHP62	0.098931	0
GAPDHP63	0	0
GAPDHP64	0	0
GAPDHP65	0	0
GAPDHP66	0	0
GAPDHP67	0	0
GAPDHP68	0	0
GAPDHP69	0	0
GAPDHP70	0	0
GAPDHP71	0	0
GAPDHP72	0	0
GAPDHP73	0	0
GAPDHP74	0	0
GAPDHP75	0	0
GAPDHP76	0	0
GAPDHP77	0	0
GAPDHS	0	0
GAPLINC	0	0
GAPT	6.903774	14.012035
GAPVD1	68.132352	43.416175
GAR1	36.158995	37.076036
GAR1-DT	0	0
GAREM1	88.896367	52.097916
GAREM2	3.620831	6.683398
GARNL3	22.842629	13.806464
GARRE1	88.851223	55.985371
GARS1	205.384919	142.852337
GARS1-DT	6.7332	2.109037
GARS1P1	0	0
GART	97.031065	84.546998
GAS1	43.829112	27.986227
GAS1RR	0	0
GAS2	5.90959	0.476128
GAS2L1	14.752219	12.38783
GAS2L1P1	0	0
GAS2L1P2	0	0
GAS2L2	0.145975	0.258479
GAS2L3	13.262005	15.36879
GAS5	0.221104	0.504717
GAS5-AS1	0	0
GAS6	37.503406	50.095103
GAS6-AS1	0.082956	0.142986
GAS6-DT	0.026141	0
GAS7	47.795643	46.366257
GAS8	22.35764	20.198343
GAS8-AS1	0	0
GASAL1	0.041379	0
GASK1A	8.874101	3.988462
GASK1B	140.256607	227.020485
GAST	0	0
GATA1	0.041469	0
GATA2	9.080196	9.290298
GATA2-AS1	0.079999	0
GATA3	2.569739	5.498546
GATA3-AS1	0	0
GATA4	0	0
GATA5	0.15979	0
GATA6	26.340445	21.710469
GATA6-AS1	0.198047	0.098565
GATAD1	45.052067	35.552336
GATAD2A	136.667597	135.246318
GATAD2B	93.971314	69.756716
GATB	7.62132	10.45809
GATC	18.514354	11.198507
GATD1	45.203006	61.488455
GATD3A	5.967713	5.73076
GATD3B	74.219656	68.774112
GATM	52.248306	58.417014
GAU1	0	0.055894
GBA	44.440615	67.121503
GBA2	107.535083	84.360128
GBA3	3.00273	10.686032
GBAP1	5.295681	5.85631
GBE1	38.141205	39.146556
GBF1	142.677799	214.224087
GBGT1	12.003196	15.429787
GBP1	112.005702	193.627069
GBP1P1	1.085228	4.339774
GBP2	143.903929	157.783237
GBP3	114.882874	206.490839
GBP4	14.159743	39.840478
GBP5	31.72897	137.971749
GBP6	0.060212	0.300602
GBP7	0.034759	0.106087
GBX1	0	0
GBX2	0.059873	1.600847
GC	0	0
GCA	22.193583	20.700108
GCAT	5.520046	8.425406
GCATP1	0.440212	0.221046
GCC1	16.732552	11.296803
GCC2	138.958274	113.045589
GCC2-AS1	0	0
GCDH	13.618602	29.462009
GCFC2	27.548343	20.591342
GCG	0.379767	0
GCGR	0.09272	0
GCH1	30.707442	46.475383
GCHFR	9.524453	8.04891
GCK	0.105045	0
GCKR	1.114728	2.168212
GCLC	63.612703	60.631305
GCLM	16.137781	16.456977
GCM1	0.074917	0.045442
GCM2	0	0
GCN1	44.22641	46.875733
GCNA	7.898338	7.697
GCNAP1	0	0
GCNT1	36.20292	61.700508
GCNT1P1	0.106597	0.053545
GCNT1P2	0	0
GCNT1P3	0.212032	0
GCNT1P4	0	0
GCNT1P5	0	0
GCNT2	11.882932	5.833885
GCNT2P1	0	0
GCNT3	52.656055	13.110454
GCNT4	7.816761	3.006908
GCNT7	0	0
GCOM1	3.867045	3.962028
GCOM2	0.733783	0.130457
GCSAM	1.246162	1.52209
GCSAML	1.127758	0.606851
GCSAML-AS1	0	0
GCSH	12.477514	5.140979
GCSHP1	0	0
GCSHP2	0	0
GCSHP3	0	0
GCSHP4	0	0
GCSHP5	0	0
GCSIR	0	0
GDA	64.471324	47.240799
GDAP1	10.663278	7.293756
GDAP1L1	0.075467	0
GDAP2	46.444732	27.433999
GDE1	115.149089	124.117879
GDF1	0	0
GDF10	0.437064	29.914059
GDF11	6.572812	5.142777
GDF15	17.171636	11.726725
GDF2	0	0
GDF3	0	0.113191
GDF5	0.678179	0.135199
GDF5-AS1	0	0
GDF6	3.232007	0.075859
GDF7	0.195455	0.090505
GDF9	0.871603	1.153205
GDI1	145.956873	197.317421
GDI2	758.760007	694.334713
GDI2P1	0	0
GDI2P2	2.400206	2.336883
GDNF	4.905021	0.323955
GDNF-AS1	0.155784	0
GDPD1	2.102263	5.915941
GDPD2	0.55072	0.271332
GDPD3	9.867033	8.45946
GDPD4	0.251346	0
GDPD5	14.601386	30.973106
GDPGP1	11.093448	9.583489
GEM	591.611724	40.00193
GEMIN2	24.631723	24.299066
GEMIN2P1	0	0
GEMIN2P2	0	0
GEMIN4	17.41335	17.259918
GEMIN5	15.383147	16.070618
GEMIN6	9.327984	10.286303
GEMIN7	15.917738	18.830528
GEMIN7-AS1	1.734538	1.579559
GEMIN7P1	0	0
GEMIN8	22.30867	22.207916
GEMIN8P1	0	0
GEMIN8P2	0	0
GEMIN8P3	0	0
GEMIN8P4	0.297781	0
GEN1	21.312095	22.184791
GET1	18.419427	8.359465
GET1-SH3BGR	0.742713	0
GET3	28.266625	31.764509
GET4	53.789894	61.512688
GFAP	0.447951	0.075092
GFER	14.671893	30.278809
GFI1	2.608958	3.162656
GFI1B	0.208872	0.330183
GFM1	90.86031	102.749572
GFM2	50.431945	29.731436
GFOD1	32.862729	24.667479
GFOD1-AS1	0	0
GFOD2	11.206551	12.201886
GFPT1	232.959666	137.731884
GFPT2	138.656709	48.141155
GFRA1	8.136269	6.944243
GFRA2	0.333922	0.946175
GFRA3	1.267405	0
GFRA4	0	0
GFRAL	0	0
GFUS	195.490053	188.082829
GFY	0	0
GGA1	34.09429	41.573728
GGA2	91.481141	90.868922
GGA3	32.847354	61.130492
GGACT	2.211019	1.708699
GGCT	194.122107	202.726891
GGCTP1	2.58991	2.94656
GGCTP2	0	0
GGCTP3	0	0
GGCX	19.10258	29.174968
GGH	36.302845	22.215868
GGN	0.700288	1.490656
GGNBP1	0	0
GGNBP2	96.204097	94.994423
GGPS1	118.90413	80.422351
GGT1	5.2268	6.608987
GGT2	0	0
GGT3P	0	0
GGT4P	0	0
GGT5	21.942408	48.349546
GGT6	0.265133	0.076636
GGT7	6.128034	16.33865
GGT8P	0	0
GGTA1	0	0
GGTA2P	0	0
GGTLC1	0	0
GGTLC2	0	0
GGTLC3	0	0
GGTLC4P	0	0
GGTLC5P	0	0
GH1	0	0
GH2	0	0
GHDC	9.338266	10.085364
GHET1	0	0
GHITM	143.626578	117.808762
GHR	18.810282	8.109142
GHRH	0	0
GHRHR	0.178205	0.248949
GHRL	0.752392	1.475006
