member_ensembl_gene_id,canonical_ensembl_gene_id,canonical_symbol,group_size
ENSG00000281913,ENSG00000240970,RPL23AP64,2
ENSG00000241008,ENSG00000241008,RPL7AP55,3
ENSG00000281118,ENSG00000241008,RPL7AP55,3
ENSG00000281427,ENSG00000241008,RPL7AP55,3
ENSG00000241067,ENSG00000241067,RPL17P40,2
ENSG00000281929,ENSG00000241067,RPL17P40,2
ENSG00000241294,ENSG00000241294,IGKV2-24,2
ENSG00000282671,ENSG00000241294,IGKV2-24,2
ENSG00000241370,ENSG00000241370,RPP21,2
ENSG00000241863,ENSG00000241370,RPP21,2
ENSG00000241476,ENSG00000241476,SSX2,2
ENSG00000268447,ENSG00000241476,SSX2,2
ENSG00000241499,ENSG00000241499,RPL36AP4,2
ENSG00000281292,ENSG00000241499,RPL36AP4,2
ENSG00000241598,ENSG00000241598,KRTAP5-4,2
ENSG00000277068,ENSG00000241598,KRTAP5-4,2
ENSG00000241737,ENSG00000241737,FAM90A23P,3
ENSG00000281862,ENSG00000241737,FAM90A23P,3
ENSG00000285765,ENSG00000241737,FAM90A23P,3
ENSG00000241744,ENSG00000241744,,2
ENSG00000263114,ENSG00000241744,,2
ENSG00000241755,ENSG00000241755,IGKV1-9,2
ENSG00000282758,ENSG00000241755,IGKV1-9,2
ENSG00000241779,ENSG00000241779,RPP21,3
ENSG00000242726,ENSG00000241779,RPP21,3
ENSG00000243009,ENSG00000241779,RPP21,3
ENSG00000241822,ENSG00000241822,LY6G6F,2
ENSG00000243804,ENSG00000241822,LY6G6F,2
ENSG00000242076,ENSG00000242076,IGKV1-33,2
ENSG00000282811,ENSG00000242076,IGKV1-33,2
ENSG00000242086,ENSG00000242086,MUC20-OT1,7
ENSG00000280512,ENSG00000242086,MUC20-OT1,7
ENSG00000280993,ENSG00000242086,MUC20-OT1,7
ENSG00000281060,ENSG00000242086,MUC20-OT1,7
ENSG00000281603,ENSG00000242086,MUC20-OT1,7
ENSG00000281794,ENSG00000242086,MUC20-OT1,7
ENSG00000281915,ENSG00000242086,MUC20-OT1,7
ENSG00000242169,ENSG00000242169,RPL7AP27,2
ENSG00000281482,ENSG00000242169,RPL7AP27,2
ENSG00000242208,ENSG00000242208,RPL5P29,2
ENSG00000281820,ENSG00000242208,RPL5P29,2
ENSG00000242229,ENSG00000242229,RPS3AP14,2
ENSG00000280813,ENSG00000242229,RPS3AP14,2
ENSG00000242371,ENSG00000242371,IGKV1-39,2
ENSG00000282120,ENSG00000242371,IGKV1-39,2
ENSG00000242405,ENSG00000242405,RPL21P100,2
ENSG00000280475,ENSG00000242405,RPL21P100,2
ENSG00000242430,ENSG00000242430,RN7SL274P,2
ENSG00000263947,ENSG00000242430,RN7SL274P,2
ENSG00000226844,ENSG00000242524,OR2U2P,2
ENSG00000242524,ENSG00000242524,OR2U2P,2
ENSG00000242612,ENSG00000242612,DECR2,2
ENSG00000274296,ENSG00000242612,DECR2,2
ENSG00000242736,ENSG00000242736,TRBV1,2
ENSG00000282423,ENSG00000242736,TRBV1,2
ENSG00000242828,ENSG00000242828,,2
ENSG00000286329,ENSG00000242828,,2
ENSG00000243063,ENSG00000243063,IGKV3-7,2
ENSG00000282310,ENSG00000243063,IGKV3-7,2
ENSG00000243095,ENSG00000243095,RPL3P10,2
ENSG00000282698,ENSG00000243095,RPL3P10,2
ENSG00000243141,ENSG00000243141,RPL23AP66,2
ENSG00000281051,ENSG00000243141,RPL23AP66,2
ENSG00000243238,ENSG00000243238,IGKV2-30,2
ENSG00000281933,ENSG00000243238,IGKV2-30,2
ENSG00000243290,ENSG00000243290,IGKV1-12,2
ENSG00000282694,ENSG00000243290,IGKV1-12,2
ENSG00000243295,ENSG00000243295,CFAP20DC-DT,2
ENSG00000287649,ENSG00000243295,CFAP20DC-DT,2
ENSG00000243328,ENSG00000243328,,2
ENSG00000282683,ENSG00000243328,,2
ENSG00000243374,ENSG00000243374,RN7SL72P,2
ENSG00000274906,ENSG00000243374,RN7SL72P,2
ENSG00000243446,ENSG00000243446,RN7SL284P,2
ENSG00000276516,ENSG00000243446,RN7SL284P,2
ENSG00000243466,ENSG00000243466,IGKV1-5,2
ENSG00000282801,ENSG00000243466,IGKV1-5,2
ENSG00000243517,ENSG00000243517,RPL13AP22,2
ENSG00000282388,ENSG00000243517,RPL13AP22,2
ENSG00000243550,ENSG00000243550,LINC01214,2
ENSG00000286501,ENSG00000243550,LINC01214,2
ENSG00000243593,ENSG00000243593,LINC02049,2
ENSG00000286827,ENSG00000243593,LINC02049,2
ENSG00000243613,ENSG00000243613,,2
ENSG00000263130,ENSG00000243613,,2
ENSG00000243704,ENSG00000243704,RN7SL105P,2
ENSG00000273968,ENSG00000243704,RN7SL105P,2
ENSG00000243889,ENSG00000243889,TRBV8-1,2
ENSG00000281952,ENSG00000243889,TRBV8-1,2
ENSG00000244116,ENSG00000244116,IGKV2-28,2
ENSG00000282025,ENSG00000244116,IGKV2-28,2
ENSG00000244155,ENSG00000244155,CYP4F34P,2
ENSG00000282782,ENSG00000244155,CYP4F34P,2
ENSG00000244273,ENSG00000244273,PGBD4P1,2
ENSG00000282270,ENSG00000244273,PGBD4P1,2
ENSG00000239675,ENSG00000244349,,7
ENSG00000239940,ENSG00000244349,,7
ENSG00000240111,ENSG00000244349,,7
ENSG00000241124,ENSG00000244349,,7
ENSG00000241408,ENSG00000244349,,7
ENSG00000243286,ENSG00000244349,,7
ENSG00000244349,ENSG00000244349,,7
ENSG00000244390,ENSG00000244390,RPS6P22,2
ENSG00000262159,ENSG00000244390,RPS6P22,2
ENSG00000244425,ENSG00000244425,RN7SL268P,2
ENSG00000277187,ENSG00000244425,RN7SL268P,2
ENSG00000244437,ENSG00000244437,IGKV3-15,2
ENSG00000282447,ENSG00000244437,IGKV3-15,2
ENSG00000244575,ENSG00000244575,IGKV1-27,2
ENSG00000282666,ENSG00000244575,IGKV1-27,2
ENSG00000244620,ENSG00000244620,,2
ENSG00000282135,ENSG00000244620,,2
ENSG00000244661,ENSG00000244661,TRBV12-1,2
ENSG00000282760,ENSG00000244661,TRBV12-1,2
ENSG00000244701,ENSG00000244701,,2
ENSG00000270157,ENSG00000244701,,2
ENSG00000244717,ENSG00000244717,RPS27P14,2
ENSG00000274567,ENSG00000244717,RPS27P14,2
ENSG00000245248,ENSG00000245248,USP2-AS1,2
ENSG00000254561,ENSG00000245248,USP2-AS1,2
ENSG00000245729,ENSG00000245729,LINC02226,2
ENSG00000288002,ENSG00000245729,LINC02226,2
ENSG00000246548,ENSG00000246548,LINC02288,2
ENSG00000273729,ENSG00000246548,LINC02288,2
ENSG00000246627,ENSG00000246627,CACNA1C-AS1,2
ENSG00000258325,ENSG00000246627,CACNA1C-AS1,2
ENSG00000247732,ENSG00000247732,AC091951.2,2
ENSG00000251250,ENSG00000247732,AC091951.2,2
ENSG00000247911,ENSG00000247911,HMGN1P12,2
ENSG00000274138,ENSG00000247911,HMGN1P12,2
ENSG00000248182,ENSG00000248182,OR12D1,4
ENSG00000249030,ENSG00000248182,OR12D1,4
ENSG00000250294,ENSG00000248182,OR12D1,4
ENSG00000251547,ENSG00000248182,OR12D1,4
ENSG00000248230,ENSG00000248230,MICE,2
ENSG00000250154,ENSG00000248230,MICE,2
ENSG00000248265,ENSG00000248265,FLJ12825,2
ENSG00000249388,ENSG00000248265,FLJ12825,2
ENSG00000248286,ENSG00000248286,,2
ENSG00000281198,ENSG00000248286,,2
ENSG00000248343,ENSG00000248343,,2
ENSG00000281470,ENSG00000248343,,2
ENSG00000248477,ENSG00000248477,NAIPP3,2
ENSG00000250687,ENSG00000248477,NAIPP3,2
ENSG00000248491,ENSG00000248491,,2
ENSG00000287101,ENSG00000248491,,2
ENSG00000248538,ENSG00000248538,PPP1R3B-DT,2
ENSG00000254235,ENSG00000248538,PPP1R3B-DT,2
ENSG00000248547,ENSG00000248547,SPOPLP3,2
ENSG00000280578,ENSG00000248547,SPOPLP3,2
ENSG00000248554,ENSG00000248554,C5orf34-AS1,2
ENSG00000249492,ENSG00000248554,C5orf34-AS1,2
ENSG00000248613,ENSG00000248613,,2
ENSG00000280794,ENSG00000248613,,2
ENSG00000248635,ENSG00000248635,,2
ENSG00000281154,ENSG00000248635,,2
ENSG00000248698,ENSG00000248698,LINC01085,2
ENSG00000251317,ENSG00000248698,LINC01085,2
ENSG00000248764,ENSG00000248764,,2
ENSG00000260090,ENSG00000248764,,2
ENSG00000248880,ENSG00000248880,ICE2P1,2
ENSG00000281800,ENSG00000248880,ICE2P1,2
ENSG00000248944,ENSG00000248944,FAM90A6P,2
ENSG00000280471,ENSG00000248944,FAM90A6P,2
ENSG00000248951,ENSG00000248951,MTCO2P32,2
ENSG00000281511,ENSG00000248951,MTCO2P32,2
ENSG00000249125,ENSG00000249125,,2
ENSG00000251526,ENSG00000249125,,2
ENSG00000249129,ENSG00000249129,SUDS3P1,2
ENSG00000274681,ENSG00000249129,SUDS3P1,2
ENSG00000249189,ENSG00000249189,,2
ENSG00000277080,ENSG00000249189,,2
ENSG00000249235,ENSG00000249235,,2
ENSG00000281174,ENSG00000249235,,2
ENSG00000249252,ENSG00000249252,C1QTNF7-AS1,2
ENSG00000251379,ENSG00000249252,C1QTNF7-AS1,2
ENSG00000249335,ENSG00000249335,,2
ENSG00000249352,ENSG00000249335,,2
ENSG00000249462,ENSG00000249462,MLLT10P2,2
ENSG00000280930,ENSG00000249462,MLLT10P2,2
ENSG00000249695,ENSG00000249695,,2
ENSG00000263137,ENSG00000249695,,2
ENSG00000249735,ENSG00000249735,,2
ENSG00000280504,ENSG00000249735,,2
ENSG00000249985,ENSG00000249985,,2
ENSG00000281127,ENSG00000249985,,2
ENSG00000250053,ENSG00000250053,RARRES2P4,2
ENSG00000281409,ENSG00000250053,RARRES2P4,2
ENSG00000250277,ENSG00000250277,SPOPLP2,2
ENSG00000280525,ENSG00000250277,SPOPLP2,2
ENSG00000250402,ENSG00000250402,,2
ENSG00000281609,ENSG00000250402,,2
ENSG00000250432,ENSG00000250432,FAM242C,2
ENSG00000260470,ENSG00000250432,FAM242C,2
ENSG00000230354,ENSG00000250535,STK19B,3
ENSG00000249480,ENSG00000250535,STK19B,3
ENSG00000250535,ENSG00000250535,STK19B,3
ENSG00000250596,ENSG00000250596,,2
ENSG00000250760,ENSG00000250596,,2
ENSG00000250597,ENSG00000250597,,2
ENSG00000263270,ENSG00000250597,,2
ENSG00000250641,ENSG00000250641,LY6G6F-LY6G6D,2
ENSG00000259101,ENSG00000250641,LY6G6F-LY6G6D,2
ENSG00000250894,ENSG00000250894,PRAMEF31P,2
ENSG00000282289,ENSG00000250894,PRAMEF31P,2
ENSG00000251038,ENSG00000251038,,2
ENSG00000266695,ENSG00000251038,,2
ENSG00000251142,ENSG00000251142,,2
ENSG00000282061,ENSG00000251142,,2
ENSG00000251218,ENSG00000251218,,2
ENSG00000253433,ENSG00000251218,,2
ENSG00000251236,ENSG00000251236,,2
ENSG00000280626,ENSG00000251236,,2
ENSG00000173876,ENSG00000251297,TUBB7P,2
ENSG00000251297,ENSG00000251297,TUBB7P,2
ENSG00000251357,ENSG00000251357,,2
ENSG00000281287,ENSG00000251357,,2
ENSG00000251424,ENSG00000251424,,2
ENSG00000280720,ENSG00000251424,,2
ENSG00000251431,ENSG00000251431,,2
ENSG00000275951,ENSG00000251431,,2
ENSG00000251529,ENSG00000251529,,2
ENSG00000281890,ENSG00000251529,,2
ENSG00000251757,ENSG00000251757,RNU6-848P,3
ENSG00000251956,ENSG00000251757,RNU6-848P,3
ENSG00000251973,ENSG00000251757,RNU6-848P,3
ENSG00000251791,ENSG00000251791,SCARNA6,2
ENSG00000281388,ENSG00000251791,SCARNA6,2
ENSG00000251796,ENSG00000251796,SNORA70,2
ENSG00000251925,ENSG00000251796,SNORA70,2
ENSG00000251917,ENSG00000251917,RNU1-86P,2
ENSG00000252426,ENSG00000251917,RNU1-86P,2
ENSG00000251953,ENSG00000251953,RNA5SP522,2
ENSG00000252012,ENSG00000251953,RNA5SP522,2
ENSG00000251970,ENSG00000251970,RNU1-41P,2
ENSG00000252209,ENSG00000251970,RNU1-41P,2
ENSG00000251997,ENSG00000251997,RNA5SP458,2
ENSG00000262132,ENSG00000251997,RNA5SP458,2
ENSG00000252010,ENSG00000252010,SCARNA5,2
ENSG00000280652,ENSG00000252010,SCARNA5,2
ENSG00000252020,ENSG00000252020,,2
ENSG00000252143,ENSG00000252020,,2
ENSG00000252029,ENSG00000252029,RNA5SP253,3
ENSG00000252535,ENSG00000252029,RNA5SP253,3
ENSG00000252902,ENSG00000252029,RNA5SP253,3
ENSG00000252105,ENSG00000252105,RNU1-143P,4
ENSG00000273516,ENSG00000252105,RNU1-143P,4
ENSG00000275229,ENSG00000252105,RNU1-143P,4
ENSG00000277678,ENSG00000252105,RNU1-143P,4
ENSG00000252133,ENSG00000252133,SNORA70,3
ENSG00000252724,ENSG00000252133,SNORA70,3
ENSG00000278010,ENSG00000252133,SNORA70,3
ENSG00000252149,ENSG00000252149,RNA5SP315,2
ENSG00000252877,ENSG00000252149,RNA5SP315,2
ENSG00000252166,ENSG00000252166,RNU1-95P,2
ENSG00000252513,ENSG00000252166,RNU1-95P,2
ENSG00000252173,ENSG00000252173,RNU6-109P,2
ENSG00000252323,ENSG00000252173,RNU6-109P,2
ENSG00000252228,ENSG00000252228,,4
ENSG00000263589,ENSG00000252228,,4
ENSG00000265138,ENSG00000252228,,4
ENSG00000265674,ENSG00000252228,,4
ENSG00000252315,ENSG00000252315,RNA5SP520,2
ENSG00000252667,ENSG00000252315,RNA5SP520,2
ENSG00000252429,ENSG00000252429,RNU7-29P,2
ENSG00000281679,ENSG00000252429,RNU7-29P,2
ENSG00000252512,ENSG00000252512,RNA5SP206,7
ENSG00000263418,ENSG00000252512,RNA5SP206,7
ENSG00000265816,ENSG00000252512,RNA5SP206,7
ENSG00000266035,ENSG00000252512,RNA5SP206,7
ENSG00000266615,ENSG00000252512,RNA5SP206,7
ENSG00000266653,ENSG00000252512,RNA5SP206,7
ENSG00000266726,ENSG00000252512,RNA5SP206,7
ENSG00000252542,ENSG00000252542,SNORD36C,2
ENSG00000281541,ENSG00000252542,SNORD36C,2
ENSG00000252601,ENSG00000252601,,2
ENSG00000277995,ENSG00000252601,,2
ENSG00000252625,ENSG00000252625,RNU1-40P,2
ENSG00000252681,ENSG00000252625,RNU1-40P,2
ENSG00000252656,ENSG00000252656,RN7SKP88,3
ENSG00000273591,ENSG00000252656,RN7SKP88,3
ENSG00000277313,ENSG00000252656,RN7SKP88,3
ENSG00000252720,ENSG00000252720,RNU6-1258P,2
ENSG00000276881,ENSG00000252720,RNU6-1258P,2
ENSG00000252743,ENSG00000252743,RNU6-850P,7
ENSG00000263638,ENSG00000252743,RNU6-850P,7
ENSG00000263896,ENSG00000252743,RNU6-850P,7
ENSG00000264556,ENSG00000252743,RNU6-850P,7
ENSG00000264951,ENSG00000252743,RNU6-850P,7
ENSG00000265409,ENSG00000252743,RNU6-850P,7
ENSG00000266231,ENSG00000252743,RNU6-850P,7
ENSG00000252761,ENSG00000252761,Y_RNA,2
ENSG00000265323,ENSG00000252761,Y_RNA,2
ENSG00000252769,ENSG00000252769,RNU6-943P,3
ENSG00000278379,ENSG00000252769,RNU6-943P,3
ENSG00000281563,ENSG00000252769,RNU6-943P,3
ENSG00000252868,ENSG00000252868,,2
ENSG00000276132,ENSG00000252868,,2
ENSG00000253041,ENSG00000253041,,2
ENSG00000276714,ENSG00000253041,,2
ENSG00000253131,ENSG00000253131,IGHV7-56,2
ENSG00000282504,ENSG00000253131,IGHV7-56,2
ENSG00000253132,ENSG00000253132,IGHV3-62,2
ENSG00000282414,ENSG00000253132,IGHV3-62,2
ENSG00000253158,ENSG00000253158,IGKV3-31,2
ENSG00000282743,ENSG00000253158,IGKV3-31,2
ENSG00000253202,ENSG00000253202,IGKV3-25,2
ENSG00000282062,ENSG00000253202,IGKV3-25,2
ENSG00000253209,ENSG00000253209,IGHV3-65,2
ENSG00000282821,ENSG00000253209,IGHV3-65,2
ENSG00000253233,ENSG00000253233,,2
ENSG00000282382,ENSG00000253233,,2
ENSG00000253240,ENSG00000253240,IGHV3-36,2
ENSG00000281986,ENSG00000253240,IGHV3-36,2
ENSG00000253241,ENSG00000253241,IGHV3-50,2
ENSG00000282138,ENSG00000253241,IGHV3-50,2
ENSG00000253247,ENSG00000253247,IGHV3-76,2
ENSG00000281966,ENSG00000253247,IGHV3-76,2
ENSG00000253265,ENSG00000253265,IGKV2-14,2
ENSG00000282251,ENSG00000253265,IGKV2-14,2
ENSG00000253267,ENSG00000253267,DLGAP2-AS1,2
ENSG00000282643,ENSG00000253267,DLGAP2-AS1,2
ENSG00000253274,ENSG00000253274,IGHV1-67,2
ENSG00000282439,ENSG00000253274,IGHV1-67,2
ENSG00000253278,ENSG00000253278,IGKV2-10,2
ENSG00000282248,ENSG00000253278,IGKV2-10,2
ENSG00000253291,ENSG00000253291,TRBV7-7,2
ENSG00000282179,ENSG00000253291,TRBV7-7,2
ENSG00000253294,ENSG00000253294,IGHVII-40-1,2
ENSG00000282292,ENSG00000253294,IGHVII-40-1,2
ENSG00000253310,ENSG00000253310,IGHVIII-76-1,2
ENSG00000282473,ENSG00000253310,IGHVIII-76-1,2
ENSG00000253325,ENSG00000253325,IGHV7-34-1,2
ENSG00000282123,ENSG00000253325,IGHV7-34-1,2
ENSG00000253329,ENSG00000253329,IGLV3-30,2
ENSG00000281031,ENSG00000253329,IGLV3-30,2
ENSG00000253345,ENSG00000253345,IGHVII-22-1,2
ENSG00000282127,ENSG00000253345,IGHVII-22-1,2
ENSG00000253359,ENSG00000253359,IGHV3-37,2
ENSG00000281973,ENSG00000253359,IGHV3-37,2
ENSG00000253364,ENSG00000253364,COPDA1,2
ENSG00000282430,ENSG00000253364,COPDA1,2
ENSG00000253367,ENSG00000253367,IGHVIII-25-1,2
ENSG00000281926,ENSG00000253367,IGHVIII-25-1,2
ENSG00000253386,ENSG00000253386,IGHVII-49-1,2
ENSG00000282465,ENSG00000253386,IGHVII-49-1,2
ENSG00000253387,ENSG00000253387,IGHVIII-5-1,2
ENSG00000282066,ENSG00000253387,IGHVIII-5-1,2
ENSG00000253412,ENSG00000253412,IGHVIII-13-1,2
ENSG00000282569,ENSG00000253412,IGHVIII-13-1,2
ENSG00000253435,ENSG00000253435,IGKV2-4,2
ENSG00000282448,ENSG00000253435,IGKV2-4,2
ENSG00000253440,ENSG00000253440,IGHV3-33-2,2
ENSG00000282526,ENSG00000253440,IGHV3-33-2,2
ENSG00000253441,ENSG00000253441,IGHV3-25,2
ENSG00000282710,ENSG00000253441,IGHV3-25,2
ENSG00000253458,ENSG00000253458,IGHVII-15-1,2
ENSG00000282631,ENSG00000253458,IGHVII-15-1,2
ENSG00000253461,ENSG00000253461,IGKV1-35,2
ENSG00000282157,ENSG00000253461,IGKV1-35,2
ENSG00000253462,ENSG00000253462,IGHVIII-26-1,2
ENSG00000282239,ENSG00000253462,IGHVIII-26-1,2
ENSG00000253465,ENSG00000253465,IGHVIV-44-1,2
ENSG00000282553,ENSG00000253465,IGHVIV-44-1,2
ENSG00000253482,ENSG00000253482,IGHVII-26-2,2
ENSG00000282452,ENSG00000253482,IGHVII-26-2,2
ENSG00000253487,ENSG00000253487,IGKV2-36,2
ENSG00000282646,ENSG00000253487,IGKV2-36,2
ENSG00000253492,ENSG00000253492,CDH12P3,4
ENSG00000254335,ENSG00000253492,CDH12P3,4
ENSG00000273935,ENSG00000253492,CDH12P3,4
ENSG00000280983,ENSG00000253492,CDH12P3,4
ENSG00000253497,ENSG00000253497,IGKV1-13,2
ENSG00000282603,ENSG00000253497,IGKV1-13,2
ENSG00000253536,ENSG00000253536,,2
ENSG00000274506,ENSG00000253536,,2
ENSG00000253545,ENSG00000253545,IGHV3-52,2
ENSG00000282188,ENSG00000253545,IGHV3-52,2
ENSG00000253578,ENSG00000253578,IGKV1-22,2
ENSG00000282762,ENSG00000253578,IGKV1-22,2
ENSG00000253592,ENSG00000253592,IGKV2-38,2
ENSG00000282387,ENSG00000253592,IGKV2-38,2
ENSG00000253605,ENSG00000253605,HNRNPA1P38,2
ENSG00000282315,ENSG00000253605,HNRNPA1P38,2
ENSG00000253614,ENSG00000253614,,2
ENSG00000282027,ENSG00000253614,,2
ENSG00000253625,ENSG00000253625,IGKV2-23,2
ENSG00000282093,ENSG00000253625,IGKV2-23,2
ENSG00000253631,ENSG00000253631,IGLV7-35,2
ENSG00000280825,ENSG00000253631,IGLV7-35,2
ENSG00000253635,ENSG00000253635,IGHVIII-67-3,2
ENSG00000282161,ENSG00000253635,IGHVIII-67-3,2
ENSG00000253671,ENSG00000253671,,2
ENSG00000253944,ENSG00000253671,,2
ENSG00000253692,ENSG00000253692,IGHEP1,2
ENSG00000281947,ENSG00000253692,IGHEP1,2
ENSG00000253701,ENSG00000253701,AL928768.3,2
ENSG00000282474,ENSG00000253701,AL928768.3,2
ENSG00000253709,ENSG00000253709,IGHV1-14,2
ENSG00000282796,ENSG00000253709,IGHV1-14,2
ENSG00000253714,ENSG00000253714,IGHVII-53-1,2
ENSG00000281923,ENSG00000253714,IGHVII-53-1,2
ENSG00000253732,ENSG00000253732,IGKV2-19,2
ENSG00000282244,ENSG00000253732,IGKV2-19,2
ENSG00000253742,ENSG00000253742,IGHV3-60,2
ENSG00000282586,ENSG00000253742,IGHV3-60,2
ENSG00000253747,ENSG00000253747,IGHVII-62-1,2
ENSG00000282099,ENSG00000253747,IGHVII-62-1,2
ENSG00000253759,ENSG00000253759,IGHV3-57,2
ENSG00000282794,ENSG00000253759,IGHV3-57,2
ENSG00000253763,ENSG00000253763,IGHV3-6,2
ENSG00000281944,ENSG00000253763,IGHV3-6,2
ENSG00000253778,ENSG00000253778,,2
ENSG00000254115,ENSG00000253778,,2
ENSG00000253780,ENSG00000253780,IGHVIII-2-1,2
ENSG00000282108,ENSG00000253780,IGHVIII-2-1,2
ENSG00000253799,ENSG00000253799,LINC01030,2
ENSG00000254180,ENSG00000253799,LINC01030,2
ENSG00000253808,ENSG00000253808,IGHVII-46-1,2
ENSG00000282196,ENSG00000253808,IGHVII-46-1,2
ENSG00000253820,ENSG00000253820,IGHVII-67-1,2
ENSG00000282652,ENSG00000253820,IGHVII-67-1,2
ENSG00000253824,ENSG00000253824,,2
ENSG00000253842,ENSG00000253824,,2
ENSG00000253860,ENSG00000253860,IGKV3-34,2
ENSG00000282149,ENSG00000253860,IGKV3-34,2
ENSG00000253862,ENSG00000253862,IGHVIII-47-1,2
ENSG00000282708,ENSG00000253862,IGHVIII-47-1,2
ENSG00000253870,ENSG00000253870,IGKV1-32,2
ENSG00000282571,ENSG00000253870,IGKV1-32,2
ENSG00000253883,ENSG00000253883,IGHV3-19,2
ENSG00000281996,ENSG00000253883,IGHV3-19,2
ENSG00000253895,ENSG00000253895,IGHVII-44-2,2
ENSG00000281956,ENSG00000253895,IGHVII-44-2,2
ENSG00000253920,ENSG00000253920,IGLV3-31,2
ENSG00000281493,ENSG00000253920,IGLV3-31,2
ENSG00000253936,ENSG00000253936,IGHV3-63,2
ENSG00000282560,ENSG00000253936,IGHV3-63,2
ENSG00000253941,ENSG00000253941,IGHVII-51-2,2
ENSG00000282312,ENSG00000253941,IGHVII-51-2,2
ENSG00000253957,ENSG00000253957,IGHV3-22,2
ENSG00000282609,ENSG00000253957,IGHV3-22,2
ENSG00000253982,ENSG00000253982,CLN8-AS1,3
ENSG00000282021,ENSG00000253982,CLN8-AS1,3
ENSG00000282493,ENSG00000253982,CLN8-AS1,3
ENSG00000253998,ENSG00000253998,IGKV2-29,2
ENSG00000282635,ENSG00000253998,IGKV2-29,2
ENSG00000254036,ENSG00000254036,IGHVIII-67-2,2
ENSG00000282016,ENSG00000254036,IGHVIII-67-2,2
ENSG00000254045,ENSG00000254045,IGHVIII-22-2,2
ENSG00000282687,ENSG00000254045,IGHVIII-22-2,2
ENSG00000254046,ENSG00000254046,IGHV1-17,2
ENSG00000282561,ENSG00000254046,IGHV1-17,2
ENSG00000254052,ENSG00000254052,IGHVIII-67-4,2
ENSG00000282808,ENSG00000254052,IGHVIII-67-4,2
ENSG00000254053,ENSG00000254053,IGHVIII-5-2,2
ENSG00000282139,ENSG00000254053,IGHVIII-5-2,2
ENSG00000254098,ENSG00000254098,IGKV2-26,2
ENSG00000282622,ENSG00000254098,IGKV2-26,2
ENSG00000254134,ENSG00000254134,IGHVII-74-1,2
ENSG00000282186,ENSG00000254134,IGHVII-74-1,2
ENSG00000254144,ENSG00000254144,AC067930.1,2
ENSG00000282192,ENSG00000254144,AC067930.1,2
ENSG00000254157,ENSG00000254157,IGKV2-18,2
ENSG00000282200,ENSG00000254157,IGKV2-18,2
ENSG00000254173,ENSG00000254173,AC091996.1,2
ENSG00000262513,ENSG00000254173,AC091996.1,2
ENSG00000254174,ENSG00000254174,IGHV1-12,2
ENSG00000282366,ENSG00000254174,IGHV1-12,2
ENSG00000254175,ENSG00000254175,IGLVI-42,2
ENSG00000281361,ENSG00000254175,IGLVI-42,2
ENSG00000254176,ENSG00000254176,IGHV3-75,2
ENSG00000276060,ENSG00000254176,IGHV3-75,2
ENSG00000254203,ENSG00000254203,IGHVII-33-1,2
ENSG00000282552,ENSG00000254203,IGHVII-33-1,2
ENSG00000254207,ENSG00000254207,,2
ENSG00000282347,ENSG00000254207,,2
ENSG00000254215,ENSG00000254215,IGHVIII-11-1,2
ENSG00000281964,ENSG00000254215,IGHVIII-11-1,2
ENSG00000254279,ENSG00000254279,IGHVII-1-1,2
ENSG00000282197,ENSG00000254279,IGHVII-1-1,2
ENSG00000254326,ENSG00000254326,IGHV7-27,2
ENSG00000282267,ENSG00000254326,IGHV7-27,2
ENSG00000254329,ENSG00000254329,IGHVII-60-1,2
ENSG00000282082,ENSG00000254329,IGHVII-60-1,2
ENSG00000254395,ENSG00000254395,IGHV4-55,2
ENSG00000282616,ENSG00000254395,IGHV4-55,2
ENSG00000254427,ENSG00000254427,LINC02696,2
ENSG00000255267,ENSG00000254427,LINC02696,2
ENSG00000254428,ENSG00000254428,,2
ENSG00000280582,ENSG00000254428,,2
ENSG00000254533,ENSG00000254533,,2
ENSG00000282524,ENSG00000254533,,2
ENSG00000254548,ENSG00000254548,,2
ENSG00000282617,ENSG00000254548,,2
ENSG00000254574,ENSG00000254574,,2
ENSG00000282538,ENSG00000254574,,2
ENSG00000254587,ENSG00000254587,,2
ENSG00000256684,ENSG00000254587,,2
ENSG00000254597,ENSG00000254597,FAM90A10P,2
ENSG00000285950,ENSG00000254597,FAM90A10P,2
ENSG00000254722,ENSG00000254722,FAM8A2P,2
ENSG00000281773,ENSG00000254722,FAM8A2P,2
ENSG00000254796,ENSG00000254796,VPS51P15,2
ENSG00000280939,ENSG00000254796,VPS51P15,2
ENSG00000254825,ENSG00000254825,OR9G2P,2
ENSG00000281777,ENSG00000254825,OR9G2P,2
ENSG00000254870,ENSG00000254870,ATP6V1G2-DDX39B,2
ENSG00000254899,ENSG00000254870,ATP6V1G2-DDX39B,2
ENSG00000254872,ENSG00000254872,LINC02688,2
ENSG00000281524,ENSG00000254872,LINC02688,2
ENSG00000254903,ENSG00000254903,OR8L1P,2
ENSG00000280577,ENSG00000254903,OR8L1P,2
ENSG00000254909,ENSG00000254909,,2
ENSG00000281697,ENSG00000254909,,2
ENSG00000254951,ENSG00000254951,,2
ENSG00000281367,ENSG00000254951,,2
ENSG00000254953,ENSG00000254953,,2
ENSG00000281683,ENSG00000254953,,2
ENSG00000254968,ENSG00000254968,LINC02763,2
ENSG00000285769,ENSG00000254968,LINC02763,2
ENSG00000255050,ENSG00000255050,,2
ENSG00000282613,ENSG00000255050,,2
